ID	date	siteID	elevation_m_asl	blockID	warming	individual_nr	species	trait	value	flowering	comment	problem	flag
HBI5881	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Alchemilla alpina	dry_mass_g	0.032145	NA	NA	NA	NA
HBI5881	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Alchemilla alpina	leaf_thickness_mm	0.17900000000000002	NA	NA	NA	NA
HFI4484	2022-07-30	Skjelingahaugen	1088	Skj_6	W	2	Bistorta vivipara	plant_height_cm	11.1	flower	NA	NA	NA
HFI4484	2022-07-30	Skjelingahaugen	1088	Skj_6	W	2	Bistorta vivipara	dry_mass_g	0.014165	flower	NA	NA	NA
HFI4484	2022-07-30	Skjelingahaugen	1088	Skj_6	W	2	Bistorta vivipara	leaf_thickness_mm	0.25166666666666665	flower	NA	NA	NA
GOT3405	2022-07-30	Skjelingahaugen	1088	Skj_2	W	3	Thalictrum alpinum	plant_height_cm	3.6	NA	NA	NA	NA
GOT3405	2022-07-30	Skjelingahaugen	1088	Skj_2	W	3	Thalictrum alpinum	wet_mass_g	0.0148	NA	NA	NA	NA
GOT3405	2022-07-30	Skjelingahaugen	1088	Skj_2	W	3	Thalictrum alpinum	dry_mass_g	0.00334666666666666	NA	NA	NA	NA
GOT3405	2022-07-30	Skjelingahaugen	1088	Skj_2	W	3	Thalictrum alpinum	leaf_area_cm2	0.7423333333333333	NA	NA	NA	NA
GOT3405	2022-07-30	Skjelingahaugen	1088	Skj_2	W	3	Thalictrum alpinum	leaf_thickness_mm	0.172	NA	NA	NA	NA
GOT3405	2022-07-30	Skjelingahaugen	1088	Skj_2	W	3	Thalictrum alpinum	ldmc	0.22612612612612612	NA	NA	NA	NA
GOT3405	2022-07-30	Skjelingahaugen	1088	Skj_2	W	3	Thalictrum alpinum	sla_cm2_g	221.81274900398407	NA	NA	NA	NA
HFA7553	2022-07-30	Skjelingahaugen	1088	Skj_6	W	2	Campanula rotundifolia	plant_height_cm	3.2	NA	NA	NA	NA
HFA7553	2022-07-30	Skjelingahaugen	1088	Skj_6	W	2	Campanula rotundifolia	wet_mass_g	0.0039	NA	NA	NA	NA
HFA7553	2022-07-30	Skjelingahaugen	1088	Skj_6	W	2	Campanula rotundifolia	dry_mass_g	9.4e-4	NA	NA	NA	NA
HFA7553	2022-07-30	Skjelingahaugen	1088	Skj_6	W	2	Campanula rotundifolia	leaf_area_cm2	0.24866666666666667	NA	NA	NA	NA
HFA7553	2022-07-30	Skjelingahaugen	1088	Skj_6	W	2	Campanula rotundifolia	leaf_thickness_mm	0.09666666666666666	NA	NA	NA	NA
HFA7553	2022-07-30	Skjelingahaugen	1088	Skj_6	W	2	Campanula rotundifolia	ldmc	0.241025641025641	NA	NA	NA	NA
HFA7553	2022-07-30	Skjelingahaugen	1088	Skj_6	W	2	Campanula rotundifolia	sla_cm2_g	264.5390070921986	NA	NA	NA	NA
DOR3038	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Campanula rotundifolia	plant_height_cm	2	NA	NA	NA	NA
DOR3038	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Campanula rotundifolia	wet_mass_g	0.00286666666666666	NA	NA	NA	NA
DOR3038	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Campanula rotundifolia	dry_mass_g	0.00111333333333333	NA	NA	NA	NA
DOR3038	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Campanula rotundifolia	leaf_area_cm2	0.14933333333333337	NA	NA	NA	NA
DOR3038	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Campanula rotundifolia	leaf_thickness_mm	0.08700000000000001	NA	NA	NA	NA
DOR3038	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Campanula rotundifolia	ldmc	0.3883720930232558	NA	NA	NA	NA
DOR3038	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Campanula rotundifolia	sla_cm2_g	134.13173652694613	NA	NA	NA	NA
HJZ2875	2022-07-30	Skjelingahaugen	1088	Skj_6	W	2	Vaccinium myrtillus	plant_height_cm	19	NA	NA	NA	NA
HJZ2875	2022-07-30	Skjelingahaugen	1088	Skj_6	W	2	Vaccinium myrtillus	wet_mass_g	0.01986666666666666	NA	NA	NA	NA
HJZ2875	2022-07-30	Skjelingahaugen	1088	Skj_6	W	2	Vaccinium myrtillus	dry_mass_g	0.00741666666666666	NA	NA	NA	NA
HJZ2875	2022-07-30	Skjelingahaugen	1088	Skj_6	W	2	Vaccinium myrtillus	leaf_area_cm2	0.834	NA	NA	NA	NA
HJZ2875	2022-07-30	Skjelingahaugen	1088	Skj_6	W	2	Vaccinium myrtillus	leaf_thickness_mm	0.126	NA	NA	NA	NA
HJZ2875	2022-07-30	Skjelingahaugen	1088	Skj_6	W	2	Vaccinium myrtillus	ldmc	0.37332214765100663	NA	NA	NA	NA
HJZ2875	2022-07-30	Skjelingahaugen	1088	Skj_6	W	2	Vaccinium myrtillus	sla_cm2_g	112.4494382022472	NA	NA	NA	NA
GKR9859	2022-07-30	Skjelingahaugen	1088	Skj_1	C	3	Sibbaldia procumbens	plant_height_cm	3.4	NA	NA	NA	NA
GKR9859	2022-07-30	Skjelingahaugen	1088	Skj_1	C	3	Sibbaldia procumbens	wet_mass_g	0.02926666666666666	NA	NA	NA	NA
GKR9859	2022-07-30	Skjelingahaugen	1088	Skj_1	C	3	Sibbaldia procumbens	dry_mass_g	0.00883999999999999	NA	NA	NA	NA
GKR9859	2022-07-30	Skjelingahaugen	1088	Skj_1	C	3	Sibbaldia procumbens	leaf_area_cm2	1.7006666666666668	NA	NA	NA	NA
GKR9859	2022-07-30	Skjelingahaugen	1088	Skj_1	C	3	Sibbaldia procumbens	leaf_thickness_mm	0.1756666666666667	NA	NA	NA	NA
GKR9859	2022-07-30	Skjelingahaugen	1088	Skj_1	C	3	Sibbaldia procumbens	ldmc	0.30205011389521635	NA	NA	NA	NA
GKR9859	2022-07-30	Skjelingahaugen	1088	Skj_1	C	3	Sibbaldia procumbens	sla_cm2_g	192.38310708898948	NA	NA	NA	NA
HAM7846	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Bistorta vivipara	plant_height_cm	8.2	NA	NA	NA	NA
HAM7846	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Bistorta vivipara	wet_mass_g	0.04346666666666666	NA	NA	NA	NA
HAM7846	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Bistorta vivipara	dry_mass_g	0.01097666666666666	NA	NA	NA	NA
HAM7846	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Bistorta vivipara	leaf_area_cm2	1.904	NA	NA	NA	NA
HAM7846	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Bistorta vivipara	leaf_thickness_mm	0.232	NA	NA	NA	NA
HAM7846	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Bistorta vivipara	ldmc	0.25253067484662584	NA	NA	NA	NA
HAM7846	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Bistorta vivipara	sla_cm2_g	173.4588521105375	NA	NA	NA	NA
FUF6188	2022-07-30	Skjelingahaugen	1088	Skj_1	C	1	Salix herbacea	plant_height_cm	4.4	NA	NA	NA	NA
FUF6188	2022-07-30	Skjelingahaugen	1088	Skj_1	C	1	Salix herbacea	wet_mass_g	0.02996666666666666	NA	NA	NA	NA
FUF6188	2022-07-30	Skjelingahaugen	1088	Skj_1	C	1	Salix herbacea	dry_mass_g	0.00836333333333333	NA	NA	NA	NA
FUF6188	2022-07-30	Skjelingahaugen	1088	Skj_1	C	1	Salix herbacea	leaf_area_cm2	1.6123333333333332	NA	NA	NA	NA
FUF6188	2022-07-30	Skjelingahaugen	1088	Skj_1	C	1	Salix herbacea	leaf_thickness_mm	0.18966666666666668	NA	NA	NA	NA
FUF6188	2022-07-30	Skjelingahaugen	1088	Skj_1	C	1	Salix herbacea	ldmc	0.27908787541713015	NA	NA	NA	NA
FUF6188	2022-07-30	Skjelingahaugen	1088	Skj_1	C	1	Salix herbacea	sla_cm2_g	192.78597050617773	NA	NA	NA	NA
FZK3092	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Deschampsia cespitosa	plant_height_cm	11.5	NA	NA	NA	NA
FZK3092	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Deschampsia cespitosa	wet_mass_g	0.0787	NA	NA	NA	NA
FZK3092	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Deschampsia cespitosa	dry_mass_g	0.02011	NA	NA	NA	NA
FZK3092	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Deschampsia cespitosa	leaf_area_cm2	3.543	NA	NA	NA	NA
FZK3092	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Deschampsia cespitosa	leaf_thickness_mm	0.313	NA	NA	NA	NA
FZK3092	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Deschampsia cespitosa	ldmc	0.2555273189326556	NA	NA	NA	NA
FZK3092	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Deschampsia cespitosa	sla_cm2_g	176.1810044753854	NA	NA	NA	NA
GZC4001	2022-07-30	Skjelingahaugen	1088	Skj_1	C	2	Sibbaldia procumbens	plant_height_cm	5.4	NA	NA	NA	NA
GZC4001	2022-07-30	Skjelingahaugen	1088	Skj_1	C	2	Sibbaldia procumbens	wet_mass_g	0.037	NA	NA	NA	NA
GZC4001	2022-07-30	Skjelingahaugen	1088	Skj_1	C	2	Sibbaldia procumbens	dry_mass_g	0.010215	NA	NA	NA	NA
GZC4001	2022-07-30	Skjelingahaugen	1088	Skj_1	C	2	Sibbaldia procumbens	leaf_area_cm2	2.01	NA	NA	NA	NA
GZC4001	2022-07-30	Skjelingahaugen	1088	Skj_1	C	2	Sibbaldia procumbens	leaf_thickness_mm	0.17533333333333334	NA	NA	NA	NA
GZC4001	2022-07-30	Skjelingahaugen	1088	Skj_1	C	2	Sibbaldia procumbens	ldmc	0.2760810810810811	NA	NA	NA	NA
GZC4001	2022-07-30	Skjelingahaugen	1088	Skj_1	C	2	Sibbaldia procumbens	sla_cm2_g	196.76945668135093	NA	NA	NA	NA
HJD1988	2022-07-30	Skjelingahaugen	1088	Skj_1	C	2	Achillea millefolium	plant_height_cm	4	NA	NA	NA	NA
HJD1988	2022-07-30	Skjelingahaugen	1088	Skj_1	C	2	Achillea millefolium	wet_mass_g	0.0744	NA	NA	NA	NA
HJD1988	2022-07-30	Skjelingahaugen	1088	Skj_1	C	2	Achillea millefolium	dry_mass_g	0.009	NA	NA	NA	NA
HJD1988	2022-07-30	Skjelingahaugen	1088	Skj_1	C	2	Achillea millefolium	leaf_area_cm2	1.899	NA	NA	NA	NA
HJD1988	2022-07-30	Skjelingahaugen	1088	Skj_1	C	2	Achillea millefolium	leaf_thickness_mm	0.29033333333333333	NA	NA	NA	NA
HJD1988	2022-07-30	Skjelingahaugen	1088	Skj_1	C	2	Achillea millefolium	ldmc	0.12096774193548387	NA	NA	NA	NA
HJD1988	2022-07-30	Skjelingahaugen	1088	Skj_1	C	2	Achillea millefolium	sla_cm2_g	211.00000000000003	NA	NA	NA	NA
GPB5989	2022-07-30	Skjelingahaugen	1088	Skj_2	W	1	Thalictrum alpinum	plant_height_cm	2	NA	NA	NA	NA
GPB5989	2022-07-30	Skjelingahaugen	1088	Skj_2	W	1	Thalictrum alpinum	wet_mass_g	0.0238	NA	NA	NA	NA
GPB5989	2022-07-30	Skjelingahaugen	1088	Skj_2	W	1	Thalictrum alpinum	dry_mass_g	0.00503	NA	NA	NA	NA
GPB5989	2022-07-30	Skjelingahaugen	1088	Skj_2	W	1	Thalictrum alpinum	leaf_area_cm2	1.39	NA	NA	NA	NA
GPB5989	2022-07-30	Skjelingahaugen	1088	Skj_2	W	1	Thalictrum alpinum	leaf_thickness_mm	0.178	NA	NA	NA	NA
GPB5989	2022-07-30	Skjelingahaugen	1088	Skj_2	W	1	Thalictrum alpinum	ldmc	0.211344537815126	NA	NA	NA	NA
GPB5989	2022-07-30	Skjelingahaugen	1088	Skj_2	W	1	Thalictrum alpinum	sla_cm2_g	276.3419483101392	NA	NA	NA	NA
FZT8145	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Salix herbacea	plant_height_cm	3.4	NA	10 x too large, corrected wet mass	NA	NA
FZT8145	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Salix herbacea	wet_mass_g	0.02785	NA	10 x too large, corrected wet mass	NA	NA
FZT8145	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Salix herbacea	dry_mass_g	0.00812	NA	10 x too large, corrected wet mass	NA	NA
FZT8145	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Salix herbacea	leaf_area_cm2	1.636	NA	10 x too large, corrected wet mass	NA	NA
FZT8145	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Salix herbacea	leaf_thickness_mm	0.19566666666666668	NA	10 x too large, corrected wet mass	NA	NA
FZT8145	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Salix herbacea	ldmc	0.29156193895870736	NA	10 x too large, corrected wet mass	NA	NA
FZT8145	2022-07-30	Skjelingahaugen	1088	Skj_1	W	1	Salix herbacea	sla_cm2_g	201.47783251231525	NA	10 x too large, corrected wet mass	NA	NA
GRH7068	2022-07-30	Skjelingahaugen	1088	Skj_2	W	1	Poa alpina	plant_height_cm	7.2	NA	NA	NA	NA
GRH7068	2022-07-30	Skjelingahaugen	1088	Skj_2	W	1	Poa alpina	wet_mass_g	0.037375	NA	NA	NA	NA
GRH7068	2022-07-30	Skjelingahaugen	1088	Skj_2	W	1	Poa alpina	dry_mass_g	0.0126675	NA	NA	NA	NA
GRH7068	2022-07-30	Skjelingahaugen	1088	Skj_2	W	1	Poa alpina	leaf_area_cm2	1.60525	NA	NA	NA	NA
GRH7068	2022-07-30	Skjelingahaugen	1088	Skj_2	W	1	Poa alpina	leaf_thickness_mm	0.25866666666666666	NA	NA	NA	NA
GRH7068	2022-07-30	Skjelingahaugen	1088	Skj_2	W	1	Poa alpina	ldmc	0.33892976588628765	NA	NA	NA	NA
GRH7068	2022-07-30	Skjelingahaugen	1088	Skj_2	W	1	Poa alpina	sla_cm2_g	126.72192618906652	NA	NA	NA	NA
GYZ8905	2022-07-30	Skjelingahaugen	1088	Skj_1	C	6	Saussurea alpina	plant_height_cm	5.8	NA	NA	NA	NA
GYZ8905	2022-07-30	Skjelingahaugen	1088	Skj_1	C	6	Saussurea alpina	wet_mass_g	0.3574	NA	NA	NA	NA
GYZ8905	2022-07-30	Skjelingahaugen	1088	Skj_1	C	6	Saussurea alpina	dry_mass_g	0.0412	NA	NA	NA	NA
GYZ8905	2022-07-30	Skjelingahaugen	1088	Skj_1	C	6	Saussurea alpina	leaf_area_cm2	7.672	NA	NA	NA	NA
GYZ8905	2022-07-30	Skjelingahaugen	1088	Skj_1	C	6	Saussurea alpina	leaf_thickness_mm	0.44533333333333336	NA	NA	NA	NA
GYZ8905	2022-07-30	Skjelingahaugen	1088	Skj_1	C	6	Saussurea alpina	ldmc	0.1152770005595971	NA	NA	NA	NA
GYZ8905	2022-07-30	Skjelingahaugen	1088	Skj_1	C	6	Saussurea alpina	sla_cm2_g	186.2135922330097	NA	NA	NA	NA
HFH4334	2022-07-30	Skjelingahaugen	1088	Skj_5	W	1	Deschampsia cespitosa	plant_height_cm	10.5	NA	NA	NA	NA
HFH4334	2022-07-30	Skjelingahaugen	1088	Skj_5	W	1	Deschampsia cespitosa	wet_mass_g	0.0582	NA	NA	NA	NA
HFH4334	2022-07-30	Skjelingahaugen	1088	Skj_5	W	1	Deschampsia cespitosa	dry_mass_g	0.015435	NA	NA	NA	NA
HFH4334	2022-07-30	Skjelingahaugen	1088	Skj_5	W	1	Deschampsia cespitosa	leaf_area_cm2	2.7295	NA	NA	NA	NA
HFH4334	2022-07-30	Skjelingahaugen	1088	Skj_5	W	1	Deschampsia cespitosa	leaf_thickness_mm	0.349	NA	NA	NA	NA
HFH4334	2022-07-30	Skjelingahaugen	1088	Skj_5	W	1	Deschampsia cespitosa	ldmc	0.2652061855670103	NA	NA	NA	NA
HFH4334	2022-07-30	Skjelingahaugen	1088	Skj_5	W	1	Deschampsia cespitosa	sla_cm2_g	176.8383543893748	NA	NA	NA	NA
HFG4357	2022-07-30	Skjelingahaugen	1088	Skj_5	W	4	Anthoxanthum odoratum	plant_height_cm	9.4	NA	10 x too large, corrected wet mass	NA	NA
HFG4357	2022-07-30	Skjelingahaugen	1088	Skj_5	W	4	Anthoxanthum odoratum	wet_mass_g	0.0226	NA	10 x too large, corrected wet mass	NA	NA
HFG4357	2022-07-30	Skjelingahaugen	1088	Skj_5	W	4	Anthoxanthum odoratum	dry_mass_g	0.00713	NA	10 x too large, corrected wet mass	NA	NA
HFG4357	2022-07-30	Skjelingahaugen	1088	Skj_5	W	4	Anthoxanthum odoratum	leaf_area_cm2	1.556	NA	10 x too large, corrected wet mass	NA	NA
HFG4357	2022-07-30	Skjelingahaugen	1088	Skj_5	W	4	Anthoxanthum odoratum	leaf_thickness_mm	0.163	NA	10 x too large, corrected wet mass	NA	NA
HFG4357	2022-07-30	Skjelingahaugen	1088	Skj_5	W	4	Anthoxanthum odoratum	ldmc	0.31548672566371677	NA	10 x too large, corrected wet mass	NA	NA
HFG4357	2022-07-30	Skjelingahaugen	1088	Skj_5	W	4	Anthoxanthum odoratum	sla_cm2_g	218.2328190743338	NA	10 x too large, corrected wet mass	NA	NA
GPQ4087	2022-07-30	Skjelingahaugen	1088	Skj_1	C	3	Agrostis capillaris	plant_height_cm	10.5	NA	NA	NA	NA
GPQ4087	2022-07-30	Skjelingahaugen	1088	Skj_1	C	3	Agrostis capillaris	wet_mass_g	0.0385	NA	NA	NA	NA
GPQ4087	2022-07-30	Skjelingahaugen	1088	Skj_1	C	3	Agrostis capillaris	dry_mass_g	0.01166	NA	NA	NA	NA
GPQ4087	2022-07-30	Skjelingahaugen	1088	Skj_1	C	3	Agrostis capillaris	leaf_area_cm2	2.306	NA	NA	NA	NA
GPQ4087	2022-07-30	Skjelingahaugen	1088	Skj_1	C	3	Agrostis capillaris	leaf_thickness_mm	0.21333333333333332	NA	NA	NA	NA
GPQ4087	2022-07-30	Skjelingahaugen	1088	Skj_1	C	3	Agrostis capillaris	ldmc	0.3028571428571429	NA	NA	NA	NA
GPQ4087	2022-07-30	Skjelingahaugen	1088	Skj_1	C	3	Agrostis capillaris	sla_cm2_g	197.77015437392797	NA	NA	NA	NA
DQC4298	2022-07-30	Skjelingahaugen	1088	Skj_2	W	2	Nardus stricta	plant_height_cm	4.8	NA	some leaves gone, recalculate dry mass	NA	NA
DQC4298	2022-07-30	Skjelingahaugen	1088	Skj_2	W	2	Nardus stricta	wet_mass_g	0.008	NA	some leaves gone, recalculate dry mass	NA	NA
DQC4298	2022-07-30	Skjelingahaugen	1088	Skj_2	W	2	Nardus stricta	dry_mass_g	0.0038775	NA	some leaves gone, recalculate dry mass	NA	NA
DQC4298	2022-07-30	Skjelingahaugen	1088	Skj_2	W	2	Nardus stricta	leaf_area_cm2	0.2544	NA	some leaves gone, recalculate dry mass	NA	NA
DQC4298	2022-07-30	Skjelingahaugen	1088	Skj_2	W	2	Nardus stricta	leaf_thickness_mm	0.361	NA	some leaves gone, recalculate dry mass	NA	NA
DQC4298	2022-07-30	Skjelingahaugen	1088	Skj_2	W	2	Nardus stricta	ldmc	0.4846875	NA	some leaves gone, recalculate dry mass	NA	NA
DQC4298	2022-07-30	Skjelingahaugen	1088	Skj_2	W	2	Nardus stricta	sla_cm2_g	65.60928433268859	NA	some leaves gone, recalculate dry mass	NA	NA
DOV0632	2022-07-30	Skjelingahaugen	1088	Skj_6	W	1	Vaccinium myrtillus	plant_height_cm	10	NA	NA	NA	NA
DOV0632	2022-07-30	Skjelingahaugen	1088	Skj_6	W	1	Vaccinium myrtillus	wet_mass_g	0.00875	NA	NA	NA	NA
DOV0632	2022-07-30	Skjelingahaugen	1088	Skj_6	W	1	Vaccinium myrtillus	dry_mass_g	0.003085	NA	NA	NA	NA
DOV0632	2022-07-30	Skjelingahaugen	1088	Skj_6	W	1	Vaccinium myrtillus	leaf_area_cm2	0.69575	NA	NA	NA	NA
DOV0632	2022-07-30	Skjelingahaugen	1088	Skj_6	W	1	Vaccinium myrtillus	leaf_thickness_mm	0.16	NA	NA	NA	NA
DOV0632	2022-07-30	Skjelingahaugen	1088	Skj_6	W	1	Vaccinium myrtillus	ldmc	0.35257142857142854	NA	NA	NA	NA
DOV0632	2022-07-30	Skjelingahaugen	1088	Skj_6	W	1	Vaccinium myrtillus	sla_cm2_g	225.52674230145865	NA	NA	NA	NA
GBZ8717	2022-07-30	Skjelingahaugen	1088	Skj_6	C	1	Alchemilla alpina	plant_height_cm	6.1	NA	NA	low overlapping folded leaves	area < expected
GBZ8717	2022-07-30	Skjelingahaugen	1088	Skj_6	C	1	Alchemilla alpina	wet_mass_g	0.07925	NA	NA	low overlapping folded leaves	area < expected
GBZ8717	2022-07-30	Skjelingahaugen	1088	Skj_6	C	1	Alchemilla alpina	dry_mass_g	0.021955	NA	NA	low overlapping folded leaves	area < expected
GBZ8717	2022-07-30	Skjelingahaugen	1088	Skj_6	C	1	Alchemilla alpina	leaf_area_cm2	2.963	NA	NA	low overlapping folded leaves	area < expected
GBZ8717	2022-07-30	Skjelingahaugen	1088	Skj_6	C	1	Alchemilla alpina	leaf_thickness_mm	0.38066666666666665	NA	NA	low overlapping folded leaves	area < expected
GBZ8717	2022-07-30	Skjelingahaugen	1088	Skj_6	C	1	Alchemilla alpina	ldmc	0.2770347003154574	NA	NA	low overlapping folded leaves	area < expected
GBZ8717	2022-07-30	Skjelingahaugen	1088	Skj_6	C	1	Alchemilla alpina	sla_cm2_g	134.95786836711457	NA	NA	low overlapping folded leaves	area < expected
HET2347	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Campanula rotundifolia	plant_height_cm	0.2	NA	NA	NA	NA
HET2347	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Campanula rotundifolia	wet_mass_g	0.0065	NA	NA	NA	NA
HET2347	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Campanula rotundifolia	dry_mass_g	9.2e-4	NA	NA	NA	NA
HET2347	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Campanula rotundifolia	leaf_area_cm2	0.217	NA	NA	NA	NA
HET2347	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Campanula rotundifolia	leaf_thickness_mm	0.20133333333333336	NA	NA	NA	NA
HET2347	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Campanula rotundifolia	ldmc	0.14153846153846156	NA	NA	NA	NA
HET2347	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Campanula rotundifolia	sla_cm2_g	235.86956521739128	NA	NA	NA	NA
HIF9513	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Viola palustris	plant_height_cm	2.2	NA	NA	NA	NA
HIF9513	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Viola palustris	wet_mass_g	0.069	NA	NA	NA	NA
HIF9513	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Viola palustris	dry_mass_g	0.01184	NA	NA	NA	NA
HIF9513	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Viola palustris	leaf_area_cm2	2.881	NA	NA	NA	NA
HIF9513	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Viola palustris	leaf_thickness_mm	0.2856666666666667	NA	NA	NA	NA
HIF9513	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Viola palustris	ldmc	0.1715942028985507	NA	NA	NA	NA
HIF9513	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Viola palustris	sla_cm2_g	243.32770270270268	NA	NA	NA	NA
HIM6432	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Anthoxanthum odoratum	plant_height_cm	8.6	NA	NA	NA	NA
HIM6432	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Anthoxanthum odoratum	wet_mass_g	0.0215	NA	NA	NA	NA
HIM6432	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Anthoxanthum odoratum	dry_mass_g	0.00701	NA	NA	NA	NA
HIM6432	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Anthoxanthum odoratum	leaf_area_cm2	1.807	NA	NA	NA	NA
HIM6432	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Anthoxanthum odoratum	leaf_thickness_mm	0.193	NA	NA	NA	NA
HIM6432	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Anthoxanthum odoratum	ldmc	0.326046511627907	NA	NA	NA	NA
HIM6432	2022-07-30	Skjelingahaugen	1088	Skj_6	C	3	Anthoxanthum odoratum	sla_cm2_g	257.77460770328105	NA	NA	NA	NA
FXU5456	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Salix herbacea	plant_height_cm	2.5	NA	NA	NA	NA
FXU5456	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Salix herbacea	wet_mass_g	0.04115	NA	NA	NA	NA
FXU5456	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Salix herbacea	dry_mass_g	0.01438	NA	NA	NA	NA
FXU5456	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Salix herbacea	leaf_area_cm2	2.168	NA	NA	NA	NA
FXU5456	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Salix herbacea	leaf_thickness_mm	0.34	NA	NA	NA	NA
FXU5456	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Salix herbacea	ldmc	0.349453219927096	NA	NA	NA	NA
FXU5456	2022-07-30	Skjelingahaugen	1088	Skj_6	C	2	Salix herbacea	sla_cm2_g	150.76495132127957	NA	NA	NA	NA
HBX2741	2022-07-30	Skjelingahaugen	1088	Skj_5	W	2	Carex vaginata	plant_height_cm	6.2	NA	NA	NA	NA
HBX2741	2022-07-30	Skjelingahaugen	1088	Skj_5	W	2	Carex vaginata	wet_mass_g	0.03035	NA	NA	NA	NA
HBX2741	2022-07-30	Skjelingahaugen	1088	Skj_5	W	2	Carex vaginata	dry_mass_g	0.005945	NA	NA	NA	NA
HBX2741	2022-07-30	Skjelingahaugen	1088	Skj_5	W	2	Carex vaginata	leaf_area_cm2	1.82	NA	NA	NA	NA
HBX2741	2022-07-30	Skjelingahaugen	1088	Skj_5	W	2	Carex vaginata	leaf_thickness_mm	0.244	NA	NA	NA	NA
HBX2741	2022-07-30	Skjelingahaugen	1088	Skj_5	W	2	Carex vaginata	ldmc	0.1958813838550247	NA	NA	NA	NA
HBX2741	2022-07-30	Skjelingahaugen	1088	Skj_5	W	2	Carex vaginata	sla_cm2_g	306.13961312026913	NA	NA	NA	NA
GOX6736	2022-07-30	Skjelingahaugen	1088	Skj_2	W	2	Thalictrum alpinum	plant_height_cm	3.7	NA	NA	NA	NA
GOX6736	2022-07-30	Skjelingahaugen	1088	Skj_2	W	2	Thalictrum alpinum	wet_mass_g	0.02415	NA	NA	NA	NA
GOX6736	2022-07-30	Skjelingahaugen	1088	Skj_2	W	2	Thalictrum alpinum	dry_mass_g	0.004065	NA	NA	NA	NA
GOX6736	2022-07-30	Skjelingahaugen	1088	Skj_2	W	2	Thalictrum alpinum	leaf_area_cm2	1.228	NA	NA	NA	NA
GOX6736	2022-07-30	Skjelingahaugen	1088	Skj_2	W	2	Thalictrum alpinum	leaf_thickness_mm	0.161	NA	NA	NA	NA
GOX6736	2022-07-30	Skjelingahaugen	1088	Skj_2	W	2	Thalictrum alpinum	ldmc	0.16832298136645962	NA	NA	NA	NA
